# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	126941
#@/user_id	ca62f353-43e6-488d-90b6-9dde39353ca4
a 	啊	c=89 d=7.44404 t=126941
shǎn gòu 	闪购	c=1 d=0.414783 t=126941
shǎn shuò 	闪烁	c=1 d=0.311923 t=126941
shǎn tuì 	闪退	c=1 d=0.99005 t=126941
shǎn yí xià 	闪一下	c=1 d=0.66365 t=126941
shǎng jīn 	赏金	c=1 d=0.960789 t=126941
shǎng jīn liè rén 	赏金猎人	c=1 d=0.763379 t=126941
shǎo 	少	c=8 d=1.37743 t=126941
shǎo diǎn 	少点	c=1 d=0.941765 t=126941
shǎo le 	少了	c=4 d=2.4065 t=126941
shǎo liàng 	少量	c=1 d=0.965605 t=126941
shǎo yú 	少于	c=1 d=0.810584 t=126941
shǐ 	史	c=1 d=0.912313 t=126941
shǐ de 	使得	c=5 d=2.32292 t=126941
shǐ jìn 	使劲	c=1 d=0.97531 t=126941
shǐ liàng 	矢量	c=1 d=0.384812 t=126941
shǐ lái mǔ 	史莱姆	c=1 d=0.980199 t=126941
shǐ qí 	使其	c=2 d=1.48472 t=126941
shǐ shū 	史书	c=1 d=0.615697 t=126941
shǐ yòng 	使用	c=328 d=14.851 t=126941
shǐ yòng bù zhòu 	使用步骤	c=1 d=0.927743 t=126941
shǐ yòng chǎng jǐng 	使用场景	c=1 d=0.701173 t=126941
shǐ yòng de 	使用的	c=2 d=0.716069 t=126941
shǐ yòng fāng fǎ 	使用方法	c=3 d=1.34551 t=126941
shǐ yòng fāng shì 	使用方式	c=7 d=2.32875 t=126941
shǐ yòng guò 	使用过	c=1 d=0.778801 t=126941
shǐ yòng guò chéng 	使用过程	c=1 d=0.33454 t=126941
shǐ yòng hòu 	使用后	c=1 d=0.923116 t=126941
shǐ yòng quán 	使用权	c=3 d=2.13819 t=126941
shǐ yòng shàng 	使用上	c=1 d=0.752014 t=126941
shǐ yòng shí 	使用时	c=3 d=1.7311 t=126941
shǐ yòng shí jiān 	使用时间	c=1 d=0.67368 t=126941
shǐ yòng shǒu cè 	使用手册	c=1 d=0.946485 t=126941
shǐ yòng wǎng xiàn 	使用网线	c=1 d=0.246597 t=126941
shǐ yòng xià 	使用下	c=1 d=0.895834 t=126941
shǐ yòng zhě 	使用者	c=1 d=0.970446 t=126941
shǐ zhī 	使之	c=3 d=1.7474 t=126941
shǐ zhōng 	始终	c=1 d=0.771052 t=126941
shǒu 	手	c=3 d=1.33098 t=126941
shǒu bàn 	手办	c=2 d=1.85294 t=126941
shǒu bì 	手臂	c=2 d=1.45493 t=126941
shǒu bǐng 	手柄	c=1 d=0.66034 t=126941
shǒu cè 	手册	c=20 d=4.58278 t=126941
shǒu cè lǐ 	手册里	c=1 d=0.548812 t=126941
shǒu cè shàng 	手册上	c=1 d=0.951229 t=126941
shǒu cì fǎng wèn 	首次访问	c=1 d=0.436049 t=126941
shǒu cāo 	手操	c=1 d=0.45612 t=126941
shǒu duàn 	手段	c=25 d=3.48201 t=126941
shǒu duàn zhōng 	手段中	c=1 d=0.449329 t=126941
shǒu dòng 	手动	c=85 d=7.59421 t=126941
shǒu dòng kāi 	手动开	c=1 d=0.882497 t=126941
shǒu dòng lián jiē 	手动连接	c=1 d=0.960789 t=126941
shǒu dǎ 	手打	c=3 d=2.34767 t=126941
shǒu fù 	首付	c=1 d=0.729789 t=126941
shǒu fēi 	首飞	c=2 d=1 t=126941
shǒu gāng 	首钢	c=1 d=0.571209 t=126941
shǒu gǎn hǎo 	手感好	c=1 d=0.847894 t=126941
shǒu héng 	守恒	c=1 d=0.722527 t=126941
shǒu hù 	守护	c=1 d=0.937067 t=126941
shǒu jī 	手机	c=44 d=6.36832 t=126941
shǒu jī chǎng shāng 	手机厂商	c=1 d=0.995012 t=126941
shǒu jī hào 	手机号	c=31 d=4.8071 t=126941
shǒu jī hé 	手机盒	c=1 d=0.995012 t=126941
shǒu jī jié tú 	手机截图	c=1 d=0.594521 t=126941
shǒu jī kǎ 	手机卡	c=1 d=0.637628 t=126941
shǒu jī lǐ 	手机里	c=1 d=0.574072 t=126941
shǒu jī rè diǎn 	手机热点	c=1 d=0.980199 t=126941
shǒu jī yùn yíng shāng 	手机运营商	c=1 d=0.33454 t=126941
shǒu lǐ 	手里	c=1 d=0.852144 t=126941
shǒu lǐ yǒu 	手里有	c=0 d=0.0447088 t=126941
shǒu lǐ yǒu qián 	手里有前	c=1 d=0.449329 t=126941
shǒu qiāng 	手枪	c=1 d=1 t=126941
shǒu shàng 	手上	c=8 d=3.40559 t=126941
shǒu shù 	手术	c=9 d=4.55334 t=126941
shǒu tào 	手套	c=1 d=1 t=126941
shǒu tí 	手提	c=1 d=0.637628 t=126941
shǒu wò 	手握	c=1 d=0.680451 t=126941
shǒu xià 	手下	c=2 d=1.0579 t=126941
shǒu xiān 	首先	c=20 d=3.61814 t=126941
shǒu xiān míng què 	首先明确	c=1 d=0.527292 t=126941
shǒu xiān shì 	首先是	c=4 d=1.27291 t=126941
shǒu yè 	首页	c=11 d=4.31178 t=126941
shǔ biāo 	鼠标	c=6 d=1.86442 t=126941
shǔ shí 	属实	c=1 d=1 t=126941
shǔ xìng 	属性	c=14 d=2.6069 t=126941
shǔ yú 	属于	c=3 d=1.3311 t=126941
shǔ yú wǒ 	属于我	c=1 d=0.131336 t=126941
suo yì kǒu 	嗦一口	c=1 d=0.650509 t=126941
suàn 	算	c=12 d=3.60305 t=126941
suàn bú suàn 	算不算	c=1 d=0.358796 t=126941
suàn chū lái 	算出来	c=1 d=0.445398 t=126941
suàn chū lái le 	算出来了	c=1 d=0.941765 t=126941
suàn de shàng 	算得上	c=1 d=0.831104 t=126941
suàn dà 	算大	c=0 d=0.067032 t=126941
suàn dà ma 	算大吗	c=1 d=0.67368 t=126941
suàn fǎ 	算法	c=22 d=4.8782 t=126941
suàn le 	算了	c=17 d=2.4308 t=126941
suàn lì 	算力	c=6 d=3.32594 t=126941
suàn ma 	算吗	c=1 d=0.14808 t=126941
suàn nǐ 	算你	c=1 d=0.923116 t=126941
suàn shang 	算上	c=1 d=0.16341 t=126941
suàn shang ma 	算上吗	c=1 d=0.146607 t=126941
suàn shì 	算是	c=3 d=1.09709 t=126941
suàn tā 	算他	c=1 d=0.511709 t=126941
suàn xià lái 	算下来	c=1 d=0.690734 t=126941
suàn yí xià 	算一下	c=2 d=0.664737 t=126941
suàn zuò 	算作	c=3 d=1.73737 t=126941
suàn zuò shì 	算作是	c=1 d=0.522046 t=126941
suì 	岁	c=3 d=0.932785 t=126941
suì 	遂	c=1 d=0.67368 t=126941
suì dào 	隧道	c=1 d=0.532592 t=126941
suì suì niàn 	碎碎念	c=1 d=0.511709 t=126941
suí 	隋	c=1 d=0.585669 t=126941
suí 	随	c=6 d=1.73596 t=126941
suí biàn 	随便	c=11 d=2.72256 t=126941
suí biàn diǎn 	随便点	c=0 d=0.099005 t=126941
suí biàn yí gè 	随便一个	c=1 d=0.519442 t=126941
suí biàn yòng 	随便用	c=1 d=1 t=126941
suí dài 	随带	c=0 d=0.0960789 t=126941
suí dài suí zǒu 	随带随走	c=1 d=0.965605 t=126941
suí jī 	随机	c=8 d=2.07302 t=126941
suí jī dì zhǐ 	随机地址	c=1 d=1 t=126941
suí shí 	随时	c=3 d=1.51217 t=126941
suí shí qǐ tíng 	随时启停	c=1 d=0.818731 t=126941
suí shēn 	随身	c=3 d=1.6606 t=126941
suí xīn suǒ yù 	随心所欲	c=2 d=1.10061 t=126941
suí yì 	随意	c=3 d=1.31621 t=126941
suí yì yì diǎn 	随意一点	c=1 d=0.774916 t=126941
suí zhe 	随着	c=7 d=2.09146 t=126941
suí zǒu 	随走	c=0 d=0.0960789 t=126941
suān 	酸	c=1 d=0.729789 t=126941
suān yè 	酸液	c=1 d=0.818731 t=126941
suān yě 	酸嘢	c=1 d=0.907628 t=126941
suān yě chī 	酸嘢吃	c=1 d=0.852144 t=126941
suī bù 	虽不	c=1 d=0.904837 t=126941
suī rán 	虽然	c=24 d=4.15685 t=126941
suī yǒu 	虽有	c=1 d=0.806541 t=126941
suī zài 	虽在	c=1 d=0.913931 t=126941
suō duǎn 	缩短	c=1 d=0.891366 t=126941
suō dào 	缩到	c=1 d=0.790571 t=126941
suō hā 	梭哈	c=1 d=0.228779 t=126941
suō jiǎn 	缩减	c=2 d=0.898399 t=126941
suō jiǎn le 	缩减了	c=1 d=0.985112 t=126941
suō jìn 	缩进	c=2 d=1.21777 t=126941
suō lüè yǔ 	缩略语	c=3 d=2.13249 t=126941
suō qǐ 	缩起	c=1 d=0.71177 t=126941
suō xiě 	缩写	c=7 d=2.73802 t=126941
suō xiě yí xià 	缩写一下	c=1 d=0.778801 t=126941
suō xiǎo dào 	缩小到	c=1 d=0.666977 t=126941
suǒ 	所	c=6 d=1.71246 t=126941
suǒ 	索	c=1 d=0.99005 t=126941
suǒ chí 	所持	c=1 d=0.927743 t=126941
suǒ cuò 	所错	c=1 d=0.932394 t=126941
suǒ dé 	所得	c=3 d=1.3705 t=126941
suǒ dé shuì 	所得税	c=1 d=0.955997 t=126941
suǒ dìng 	锁定	c=8 d=2.51464 t=126941
suǒ dìng kuān dù 	锁定宽度	c=1 d=0.759572 t=126941
suǒ guò lǜ 	所过滤	c=1 d=0.628135 t=126941
suǒ gěi 	所给	c=14 d=2.96746 t=126941
suǒ gěi de 	所给的	c=1 d=0.715338 t=126941
suǒ hài 	所害	c=1 d=1 t=126941
suǒ hóu 	锁喉	c=1 d=0.955997 t=126941
suǒ hāi 	索嗨	c=4 d=1.95766 t=126941
suǒ jiàn jí suǒ dé 	所见即所得	c=1 d=0.995012 t=126941
suǒ kāi fàng 	所开放	c=1 d=0.585669 t=126941
suǒ lǐ 	所里	c=5 d=3.45593 t=126941
suǒ lǐ mǎi de 	所里买的	c=1 d=0.878095 t=126941
suǒ miáo shù 	所描述	c=1 d=0.798516 t=126941
suǒ néng 	所能	c=1 d=0.396531 t=126941
suǒ píng 	锁屏	c=3 d=1.65193 t=126941
suǒ píng jiè miàn 	锁屏界面	c=1 d=0.332871 t=126941
suǒ píng mì mǎ 	锁屏密码	c=1 d=0.477114 t=126941
suǒ qǔ 	索取	c=1 d=0.882497 t=126941
suǒ shuō 	所说	c=4 d=1.13706 t=126941
suǒ shì 	所示	c=11 d=1.94869 t=126941
suǒ shù 	所述	c=1 d=0.831104 t=126941
suǒ shǔ 	所属	c=10 d=2.94906 t=126941
suǒ suì 	琐碎	c=1 d=0.255381 t=126941
suǒ tí gōng 	所提供	c=1 d=0.895834 t=126941
suǒ wèi 	所谓	c=1 d=0.88692 t=126941
suǒ xuǎn 	所选	c=2 d=0.886462 t=126941
suǒ xuǎn dìng 	所选定	c=1 d=0.965605 t=126941
suǒ xuǎn zé 	所选择	c=1 d=0.631284 t=126941
suǒ xìng 	索性	c=1 d=0.806541 t=126941
suǒ xū 	所需	c=7 d=1.96516 t=126941
suǒ xū yào 	所需要	c=1 d=0.786628 t=126941
suǒ yào 	所要	c=1 d=0.767206 t=126941
suǒ yòng 	所用	c=2 d=0.891328 t=126941
suǒ yōng yǒu 	所拥有	c=1 d=0.97531 t=126941
suǒ yǐ 	所以	c=69 d=4.37619 t=126941
suǒ yǐ wǒ 	所以我	c=0 d=0.0873716 t=126941
suǒ yǐn 	索引	c=4 d=1.74592 t=126941
suǒ yǒu 	所有	c=120 d=8.57256 t=126941
suǒ yǒu de 	所有的	c=1 d=0.771052 t=126941
suǒ yǒu lián jiē 	所有连接	c=2 d=1.65848 t=126941
suǒ yǒu quán 	所有权	c=2 d=0.955997 t=126941
suǒ yǒu rén 	所有人	c=2 d=1.02858 t=126941
suǒ yǒu shì 	所有事	c=1 d=0.697676 t=126941
suǒ yǒu shù jù 	所有数据	c=1 d=0.882497 t=126941
suǒ yǒu zhì 	所有制	c=1 d=0.546074 t=126941
suǒ yǒu zhě 	所有者	c=4 d=1.13423 t=126941
suǒ zuò 	所作	c=2 d=1.05209 t=126941
suǒ zuò suǒ wéi 	所作所为	c=1 d=0.946485 t=126941
suǒ zài 	所在	c=3 d=1.14755 t=126941
sà dé 	萨德	c=8 d=4.55578 t=126941
sà dé lái kàn 	萨德来看	c=1 d=0.980199 t=126941
sài 	赛	c=3 d=1.33719 t=126941
sài bó 	赛博	c=6 d=2.80651 t=126941
sài bó jīng shén bìng 	赛博精神病	c=3 d=1.75125 t=126941
sài bó péng kè 	赛博朋克	c=1 d=0.909373 t=126941
sài bó shí dài 	赛博时代	c=1 d=0.737123 t=126941
sài bó tǎn 	赛博坦	c=1 d=0.574072 t=126941
sài dí 	赛迪	c=23 d=5.8861 t=126941
sài lín 	赛琳	c=0 d=0.0980199 t=126941
sài lín sǐ 	赛琳死	c=1 d=0.985112 t=126941
sài ěr hào 	赛尔号	c=1 d=0.463013 t=126941
sài ōu 	赛欧	c=0 d=0.0909373 t=126941
sài ōu ā miào 	赛欧阿妙	c=1 d=0.913931 t=126941
sàn bō 	散播	c=1 d=0.458457 t=126941
sàn fā 	散发	c=1 d=0.786628 t=126941
sàn piàn 	散片	c=1 d=0.985112 t=126941
sàn rè 	散热	c=4 d=2.13094 t=126941
sàn rè jià 	散热架	c=1 d=0.856415 t=126941
sàn rè qì 	散热器	c=3 d=1.91678 t=126941
sè 	色	c=5 d=2.92063 t=126941
sè cǎi 	色彩	c=10 d=3.74627 t=126941
sè diào 	色调	c=2 d=1.37894 t=126941
sè mó 	色魔	c=1 d=0.985112 t=126941
sì 	似	c=1 d=0.774916 t=126941
sì 	四	c=3 d=1.22589 t=126941
sì chuān 	四川	c=3 d=1.4684 t=126941
sì cài yì tāng 	四菜一汤	c=1 d=0.690734 t=126941
sì cì 	四次	c=3 d=2.839 t=126941
sì cì fēn fā 	四次分发	c=1 d=0.965605 t=126941
sì diǎn bàn 	四点半	c=2 d=1.60698 t=126941
sì fēn zhī yī 	四分之一	c=1 d=0.985112 t=126941
sì gè 	四个	c=8 d=3.14961 t=126941
sì gè rén 	四个人	c=1 d=0.763379 t=126941
sì gè zì 	四个字	c=1 d=0.843665 t=126941
sì hū 	似乎	c=98 d=6.87502 t=126941
sì hū shì 	似乎是	c=7 d=2.67188 t=126941
sì jiàn 	四溅	c=1 d=0.980199 t=126941
sì jiǎo 	四角	c=5 d=1.65535 t=126941
sì jì qīng 	四季青	c=2 d=1.11113 t=126941
sì lù 	四路	c=1 d=0.900325 t=126941
sì lún 	四轮	c=1 d=0.398519 t=126941
sì nián 	四年	c=1 d=0.744532 t=126941
sì nián qián 	四年前	c=1 d=0.511709 t=126941
sì tái 	四台	c=1 d=0.960789 t=126941
sì wǔ bǎi 	四五百	c=2 d=1.51278 t=126941
sì wǔ gè 	四五个	c=1 d=0.860708 t=126941
sì zhōu 	四周	c=3 d=1.63731 t=126941
sòng 	送	c=3 d=1.51899 t=126941
sòng chē 	送车	c=1 d=0.951229 t=126941
sòng cān 	送餐	c=1 d=0.946485 t=126941
sòng fáng 	送房	c=1 d=0.955997 t=126941
sòng huò dān 	送货单	c=2 d=1.80121 t=126941
sòng qián 	送钱	c=1 d=0.412714 t=126941
sòng tǐ 	宋体	c=10 d=8.46837 t=126941
sòng zhěn tou 	送枕头	c=1 d=0.683861 t=126941
sù 	素	c=1 d=0.941765 t=126941
sù 	速	c=3 d=1.91292 t=126941
sù chá 	速查	c=2 d=0.71177 t=126941
sù chéng 	速成	c=1 d=0.822835 t=126941
sù cái 	素材	c=1 d=0.97531 t=126941
sù dòng 	速冻	c=3 d=1.88637 t=126941
sù dù 	速度	c=12 d=3.10875 t=126941
sù jiù àn le 	速就按了	c=1 d=0.946485 t=126941
sù liào 	塑料	c=1 d=0.923116 t=126941
sù lái 	速来	c=1 d=0.390628 t=126941
sù lǜ 	速率	c=1 d=1.01985 t=126941
sù qiú 	诉求	c=2 d=0.609571 t=126941
sù shè 	宿舍	c=1 d=0.818731 t=126941
sù yuán 	溯源	c=1 d=0.941765 t=126941
sù zhì 	素质	c=1 d=0.582748 t=126941
sù zhǔ jī 	宿主机	c=10 d=3.79829 t=126941
sù zhǔ jī kě fǎng wèn 	宿主机可访问	c=1 d=0.752014 t=126941
sù ài 	素爱	c=0 d=0.123035 t=126941
sù ài jiǎn qǐ 	素爱捡起	c=1 d=0.985112 t=126941
sù ài pǎo 	素爱跑	c=1 d=0.65377 t=126941
sā dà 	撒大	c=1 d=0.99005 t=126941
sā le 	撒了	c=0 d=0.0995012 t=126941
sā le dìng jìng ān lǜ dé 	撒了定静安虑得	c=1 d=1 t=126941
sāi 	塞	c=1 d=0.83527 t=126941
sāi jìn 	塞进	c=2 d=1.28824 t=126941
sāi rù 	塞入	c=2 d=1.21593 t=126941
sān 	三	c=5 d=2.73481 t=126941
sān bèi 	三倍	c=1 d=0.752014 t=126941
sān bèi sù 	三倍速	c=1 d=0.733447 t=126941
sān céng 	三层	c=1 d=0.644036 t=126941
sān cì 	三次	c=3 d=2.24159 t=126941
sān cì huì yì 	三次会议	c=1 d=0.631284 t=126941
sān gè 	三个	c=32 d=4.81281 t=126941
sān gè rén 	三个人	c=1 d=0.396531 t=126941
sān gè wén jiàn 	三个文件	c=1 d=0.946485 t=126941
sān gè xiǎo shí 	三个小时	c=1 d=0.697676 t=126941
sān gè zì 	三个字	c=1 d=0.506617 t=126941
sān hù 	三户	c=0 d=0.0878095 t=126941
sān hù rén 	三户人	c=1 d=0.882497 t=126941
sān jiàn tào 	三件套	c=2 d=1.3974 t=126941
sān jiǎo jià 	三角架	c=8 d=4.10002 t=126941
sān jiǎo zhōu 	三角洲	c=3 d=2.13277 t=126941
sān liè 	三列	c=1 d=0.932394 t=126941
sān lèi 	三类	c=1 d=0.453845 t=126941
sān máo 	三毛	c=2 d=1.77856 t=126941
sān máo jī chǎng 	三毛机场	c=2 d=1.7232 t=126941
sān nián 	三年	c=1 d=0.995012 t=126941
sān nián jí 	三年级	c=1 d=0.634448 t=126941
sān piān 	三篇	c=1 d=0.557106 t=126941
sān qī 	三期	c=1 d=0.640824 t=126941
sān rén qún 	三人群	c=2 d=1.18016 t=126941
sān shì tú 	三视图	c=3 d=2.35286 t=126941
sān suǒ 	三所	c=1 d=1 t=126941
sān sì gè yuè 	三四个月	c=2 d=1.19239 t=126941
sān tiáo 	三条	c=2 d=1.79203 t=126941
sān tiān 	三天	c=4 d=1.63824 t=126941
sān tiān liǎng tóu 	三天两头	c=1 d=0.980199 t=126941
sān tái 	三台	c=3 d=2.06845 t=126941
sān wǎng 	三网	c=1 d=0.941765 t=126941
sān yuè qī 	三月七	c=1 d=0.895834 t=126941
sān yuè sān 	三月三	c=3 d=1.60661 t=126941
sān zhàn 	三战	c=1 d=0.465334 t=126941
sān zhāng 	三张	c=1 d=0.771052 t=126941
sān zhāng tú 	三张图	c=0 d=0.0551563 t=126941
sān zhě 	三者	c=2 d=0.56836 t=126941
sān zhǒng 	三种	c=9 d=1.96746 t=126941
sān zuò dà shān 	三座大山	c=1 d=0.97531 t=126941
sāo 	骚	c=3 d=2.03093 t=126941
sāo rǎo diàn huà 	骚扰电话	c=1 d=0.995012 t=126941
sēn kě 	森可	c=1 d=0.474734 t=126941
sī 	斯	c=1 d=0.965605 t=126941
sī huó 	私活	c=1 d=0.818731 t=126941
sī kǎo 	思考	c=12 d=3.05518 t=126941
sī kǎo yí xià 	思考一下	c=2 d=1.45347 t=126941
sī liáo 	私聊	c=1 d=0.882497 t=126941
sī lù 	思路	c=54 d=4.78675 t=126941
sī lù lái 	思路来	c=1 d=0.97531 t=126941
sī mì 	私密	c=1 d=0.83527 t=126941
sī shā 	厮杀	c=1 d=0.869358 t=126941
sī suǒ 	思索	c=1 d=0.402524 t=126941
sī wéi 	思维	c=7 d=2.92013 t=126941
sī wéi mó shì 	思维模式	c=1 d=0.292293 t=126941
sī xià 	私下	c=1 d=0.878095 t=126941
sī xiǎng 	思想	c=8 d=1.89619 t=126941
sī yuán 	思源	c=1 d=0.798516 t=126941
sī yào 	私钥	c=7 d=2.43555 t=126941
sī yǒu 	私有	c=9 d=2.07387 t=126941
sī yǒu gé shì 	私有格式	c=1 d=0.798516 t=126941
sī yǒu xié yì 	私有协议	c=6 d=3.6326 t=126941
sōng 	松	c=2 d=1.01454 t=126941
sōng kǒu 	松口	c=1 d=0.860708 t=126941
sōng shǒu 	松手	c=0 d=0.0532592 t=126941
sōng shǒu hòu 	松手后	c=1 d=0.535261 t=126941
sōu 	搜	c=4 d=1.63274 t=126941
sōu bú dào 	搜不到	c=1 d=1.04036 t=126941
sōu bú dào wǒ 	搜不到我	c=1 d=0.918512 t=126941
sōu bǔ 	搜捕	c=1 d=0.951229 t=126941
sōu dào 	搜到	c=0 d=0.0683861 t=126941
sōu dào zhè ge 	搜到这个	c=1 d=0.687289 t=126941
sōu jí 	搜集	c=13 d=4.53947 t=126941
sōu le 	搜了	c=1 d=0.729789 t=126941
sōu suǒ 	搜索	c=12 d=3.86885 t=126941
sōu suǒ jiē mǎ 	搜索接码	c=1 d=0.839457 t=126941
sōu suǒ jì lù 	搜索记录	c=1 d=1 t=126941
sōu suǒ lán 	搜索栏	c=1 d=0.718924 t=126941
sōu suǒ yè 	搜索页	c=5 d=3.80573 t=126941
sōu suǒ yè miàn 	搜索页面	c=2 d=0.956618 t=126941
sōu suǒ yí xià 	搜索一下	c=1 d=0.965605 t=126941
sōu suǒ yǐn qíng 	搜索引擎	c=1 d=0.680451 t=126941
sōu sù 	搜素	c=1 d=0.927743 t=126941
sōu yì sōu 	搜一搜	c=1 d=0.985112 t=126941
sōu yí xià 	搜一下	c=1 d=0.856415 t=126941
sōu zī liào 	搜资料	c=1 d=0.965605 t=126941
sū gé lā dǐ 	苏格拉底	c=3 d=0.814647 t=126941
sū lián 	苏联	c=1 d=0.995012 t=126941
sū zhōu 	苏州	c=3 d=1.99279 t=126941
sū ào 	苏澳	c=0 d=0.128394 t=126941
sū ào jiā le 	苏澳加了	c=1 d=0.955997 t=126941
sū ào jǐ nián le 	苏澳几年了	c=1 d=0.852144 t=126941
sǎn jiàn 	散件	c=1 d=0.839457 t=126941
sǎo 	扫	c=12 d=3.82918 t=126941
sǎo biǎo 	扫表	c=1 d=0.323033 t=126941
sǎo bú dào 	扫不到	c=1 d=0.514274 t=126941
sǎo huò 	扫货	c=2 d=1.01426 t=126941
sǎo le 	扫了	c=2 d=1.22146 t=126941
sǎo miáo 	扫描	c=47 d=9.93548 t=126941
sǎo miáo bú dào 	扫描不到	c=1 d=0.794534 t=126941
sǎo miáo dào 	扫描到	c=3 d=1.92731 t=126941
sǎo miáo jié guǒ 	扫描结果	c=2 d=1.80795 t=126941
sǎo miáo le 	扫描了	c=1 d=0.794534 t=126941
sǎo miáo qì 	扫描器	c=1 d=0.946485 t=126941
sǎo mù lù 	扫目录	c=1 d=0.806541 t=126941
sǎo mǎ 	扫码	c=5 d=2.35899 t=126941
sǎo shén me 	扫什么	c=4 d=2.52908 t=126941
sǎo tú 	扫图	c=1 d=0.843665 t=126941
sǎo yí xià 	扫一下	c=1 d=0.786628 t=126941
sǐ 	死	c=14 d=3.72517 t=126941
sǐ bǎn 	死板	c=3 d=1.10942 t=126941
sǐ diào 	死掉	c=1 d=0.960789 t=126941
sǐ hòu 	死后	c=1 d=0.594521 t=126941
sǐ jī 	死机	c=1 d=0.941765 t=126941
sǐ le 	死了	c=7 d=1.80889 t=126941
sǐ le ma 	死了吗	c=1 d=0.810584 t=126941
sǐ pōu 	死剖	c=1 d=0.631284 t=126941
sǐ pǔ 	死普	c=1 d=0.628135 t=126941
sǐ shén 	死神	c=0 d=0.0331211 t=126941
sǐ shén lǐ 	死神里	c=1 d=0.332871 t=126941
sǐ wáng 	死亡	c=2 d=1.26716 t=126941
sǐ wǒ le 	死我了	c=0 d=0.0414783 t=126941
sǐ zài zhè 	死在这	c=1 d=0.771052 t=126941
sǐ ā bō 	死阿波	c=1 d=0.733447 t=126941
sǐ ā dí 	死阿迪	c=1 d=0.865022 t=126941
sǔn huài 	损坏	c=2 d=1.17601 t=126941
sǔn shāng 	损伤	c=1 d=0.798516 t=126941
sǔn shī 	损失	c=2 d=1.28707 t=126941
tiào 	跳	c=6 d=2.70281 t=126941
tiào bǎn 	跳板	c=7 d=4.91303 t=126941
tiào chū 	跳出	c=1 d=0.878095 t=126941
tiào cáo 	跳槽	c=2 d=0.586268 t=126941
tiào dào 	跳到	c=2 d=0.923116 t=126941
tiào guò 	跳过	c=4 d=2.50986 t=126941
tiào huí 	跳回	c=1 d=0.826959 t=126941
tiào shuǐ 	跳水	c=1 d=0.97531 t=126941
tiào wǔ 	跳舞	c=1 d=0.99005 t=126941
tiào yuè 	跳跃	c=1 d=0.995012 t=126941
tiào zhuǎn 	跳转	c=7 d=3.09928 t=126941
tiào zhuǎn dào 	跳转到	c=9 d=2.04012 t=126941
tiào zhuǎn guò qù 	跳转过去	c=1 d=0.900325 t=126941
tián 	填	c=12 d=5.32675 t=126941
tián 	甜	c=1 d=0.895834 t=126941
tián bào 	填报	c=1 d=0.755784 t=126941
tián bào hǎo le 	填报好了	c=1 d=0.810584 t=126941
tián bào shàng qù le 	填报上去了	c=1 d=0.690734 t=126941
tián chōng 	填充	c=7 d=2.66821 t=126941
tián de 	填的	c=0 d=0.134292 t=126941
tián de shì 	填的是	c=1 d=0.506617 t=126941
tián dào 	填到	c=2 d=0.88692 t=126941
tián rù 	填入	c=5 d=0.856415 t=126941
tián shén me 	填什么	c=2 d=1.71534 t=126941
tián xiě 	填写	c=3 d=1.03425 t=126941
tián xiě dào 	填写到	c=1 d=0.97531 t=126941
tián xiě hǎo 	填写好	c=1 d=0.778801 t=126941
tiáo 	条	c=15 d=3.41001 t=126941
tiáo 	调	c=13 d=2.81804 t=126941
tiáo chéng 	调成	c=1 d=0.822835 t=126941
tiáo dà 	调大	c=0 d=0.0923116 t=126941
tiáo dà xiē 	调大些	c=1 d=0.927743 t=126941
tiáo gé shì 	调格式	c=4 d=2.62088 t=126941
tiáo huí lái 	调回来	c=1 d=0.790571 t=126941
tiáo jiàn 	条件	c=6 d=1.73908 t=126941
tiáo jiàn shì 	条件是	c=1 d=0.802519 t=126941
tiáo jiàn xià 	条件下	c=2 d=1.28203 t=126941
tiáo jié 	调节	c=1 d=0.458406 t=126941
tiáo kuān yì xiē 	调宽一些	c=1 d=0.856415 t=126941
tiáo kuǎn 	条款	c=2 d=1.76331 t=126941
tiáo kǎn 	调侃	c=1 d=0.923116 t=126941
tiáo lǐ 	调理	c=1 d=0.774916 t=126941
tiáo mù 	条目	c=6 d=1.77379 t=126941
tiáo pín 	调频	c=3 d=1.31126 t=126941
tiáo shì 	调试	c=20 d=4.11477 t=126941
tiáo shì fú wù 	调试服务	c=1 d=0.729789 t=126941
tiáo shì jiè miàn 	调试界面	c=1 d=1 t=126941
tiáo shì kǒu 	调试口	c=1 d=0.782705 t=126941
tiáo shì qì 	调试器	c=2 d=1.62125 t=126941
tiáo shì wǎng kǒu 	调试网口	c=1 d=0.519442 t=126941
tiáo shì xié yì 	调试协议	c=3 d=2.15514 t=126941
tiáo tōng 	调通	c=2 d=1.39167 t=126941
tiáo xiū 	调休	c=1 d=0.923116 t=126941
tiáo yí xià 	调一下	c=1 d=0.831104 t=126941
tiáo zhì 	调制	c=5 d=2.34914 t=126941
tiáo zhì qì 	调制器	c=2 d=1.16095 t=126941
tiáo zhì xìn hào 	调制信号	c=1 d=0.937067 t=126941
tiáo zhěng 	调整	c=22 d=5.78247 t=126941
tiáo zhěng hòu 	调整后	c=1 d=0.733447 t=126941
tiáo zhěng wéi 	调整为	c=1 d=0.798516 t=126941
tiáo zhěng yí xià 	调整一下	c=1 d=0.67368 t=126941
tiān 	天	c=16 d=4.56409 t=126941
